"RESOLVED_ENTITY_ID","RESOLVED_ENTITY_NAME","RELATED_ENTITY_ID","MATCH_LEVEL","MATCH_KEY","DATA_SOURCE","RECORD_ID","JSON_DATA","LENS_CODE"
"400123","ZHANG CHAO","0","0","","HR","10122","{""NAME_FULL"":""ZHANG CHAO"",""MarriedID"":0,""MaritalStatusID"":2,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":51505,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""05/15/70"",""GENDER"":""F"",""MaritalDesc"":""Divorced"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""11-07-11"",""DateofTermination"":""11/15/2016"",""TermReason"":""hours"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""LI WEIYAO"",""ManagerID"":16.0,""RecruitmentSource"":""Diversity Job Fair"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.24,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""4/29/2016"",""DaysLateLast30"":0,""Absences"":2,""ADDR_LINE1"":""491G TAMPINES ST 45"",""Postal Code"":526491,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10122""}","DEFAULT"
"400124","ZHANG XIAOFEI","0","0","","HR","10123","{""NAME_FULL"":""ZHANG XIAOFEI"",""MarriedID"":0,""MaritalStatusID"":2,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":56339,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""06-05-67"",""GENDER"":""F"",""MaritalDesc"":""Divorced"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""2/18/2013"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""WU KEJIA"",""ManagerID"":12.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.21,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/14/2019"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""402 PANDAN GDNS"",""Postal Code"":600402,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10123""}","DEFAULT"
"400125","ZHONG JINGHUI","0","0","","HR","10124","{""NAME_FULL"":""ZHONG JINGHUI"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":6,""PerfScoreID"":3,""Salary"":61844,""Termd"":0,""PositionID"":3,""Position"":""Area Sales Manager"",""DOB"":""08/29/88"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-09-12"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Sales"",""ManagerName"":""LIANG HENG"",""ManagerID"":21.0,""RecruitmentSource"":""Website"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.2,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""02-01-19"",""DaysLateLast30"":0,""Absences"":9,""ADDR_LINE1"":""80A LOR 4 TOA PAYOH"",""Postal Code"":311080,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10124""}","DEFAULT"
"400126","ZHOU NANXI","0","0","","HR","10125","{""NAME_FULL"":""ZHOU NANXI"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":54828,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""03/23/77"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""11/28/2011"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":22.0,""RecruitmentSource"":""Google Search"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.2,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""2/22/2019"",""DaysLateLast30"":0,""Absences"":13,""ADDR_LINE1"":""391 TAMPINES AVE 7"",""Postal Code"":520391,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10125""}","DEFAULT"
"400127","ZHU JIAZHEN","0","0","","HR","10126","{""NAME_FULL"":""ZHU JIAZHEN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":4,""PerfScoreID"":3,""Salary"":86214,""Termd"":0,""PositionID"":24,""Position"":""Software Engineer"",""DOB"":""07/24/86"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""11-05-12"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Software Engineering"",""ManagerName"":""LIANG YILING"",""ManagerID"":10.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.2,""EmpSatisfaction"":3,""SpecialProjectsCount"":6,""LastPerformanceReview_Date"":""2/13/2019"",""DaysLateLast30"":0,""Absences"":2,""ADDR_LINE1"":""14 OLD AIRPORT RD"",""Postal Code"":390014,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10126""}","DEFAULT"
"400128","KE QING","0","0","","HR","10127","{""NAME_FULL"":""KE QING"",""MarriedID"":0,""MaritalStatusID"":4,""GenderID"":0,""EmpStatusID"":1,""DeptID"":3,""PerfScoreID"":3,""Salary"":107226,""Termd"":0,""PositionID"":28,""Position"":""Sr. Network Engineer"",""DOB"":""05-02-78"",""GENDER"":""F"",""MaritalDesc"":""Widowed"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""3/30/2015"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""IT/IS"",""ManagerName"":""NGIA JIN LIANG LOUIS"",""ManagerID"":7.0,""RecruitmentSource"":""Employee Referral"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.2,""EmpSatisfaction"":4,""SpecialProjectsCount"":8,""LastPerformanceReview_Date"":""02-05-19"",""DaysLateLast30"":0,""Absences"":7,""ADDR_LINE1"":""248 SIMEI ST 3"",""Postal Code"":520248,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10127""}","DEFAULT"
"400129","POOJA AVINASH KAPADIA","0","0","","HR","10128","{""NAME_FULL"":""POOJA AVINASH KAPADIA"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":62659,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""05/30/68"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""04-02-12"",""DateofTermination"":""11-11-16"",""TermReason"":""Another position"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""DU QINYI"",""ManagerID"":18.0,""RecruitmentSource"":""Diversity Job Fair"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.18,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""02-05-16"",""DaysLateLast30"":0,""Absences"":17,""ADDR_LINE1"":""437 FERNVALE RD"",""Postal Code"":790437,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10128""}","DEFAULT"
"400130","SEBASTIAN KJAERNLI AGUIRRE","0","0","","HR","10129","{""NAME_FULL"":""SEBASTIAN KJAERNLI AGUIRRE"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":46998,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""01-04-84"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""8/13/2012"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":19.0,""RecruitmentSource"":""Google Search"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.17,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""02-11-19"",""DaysLateLast30"":0,""Absences"":1,""ADDR_LINE1"":""226C COMPASSVALE WALK"",""Postal Code"":543226,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10129""}","DEFAULT"
"400131","SONALI MUKHERJEE","0","0","","HR","10130","{""NAME_FULL"":""SONALI MUKHERJEE"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":74669,""Termd"":1,""PositionID"":18,""Position"":""Production Manager"",""DOB"":""05-09-77"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""10/25/2010"",""DateofTermination"":""5/18/2016"",""TermReason"":""Another position"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""WONG CHANG FU"",""ManagerID"":2.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.16,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""03-05-15"",""DaysLateLast30"":0,""Absences"":6,""ADDR_LINE1"":""621A EDGEFIELD WALK"",""Postal Code"":821621,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10130""}","DEFAULT"
"400132","WANG JINGXUAN","0","0","","HR","10131","{""NAME_FULL"":""WANG JINGXUAN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":1,""EmpStatusID"":5,""DeptID"":1,""PerfScoreID"":3,""Salary"":83363,""Termd"":1,""PositionID"":23,""Position"":""Software Engineer"",""DOB"":""11-06-84"",""GENDER"":""M "",""MaritalDesc"":""Married"",""CitizenDesc"":""PR"",""DateofHire"":""2/21/2011"",""DateofTermination"":""8/15/2015"",""TermReason"":""career change"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Software Engineering"",""ManagerName"":""WONG CHANG FU"",""ManagerID"":2.0,""RecruitmentSource"":""Diversity Job Fair"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.15,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""4/19/2014"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""153A SERANGOON NTH AVE 1"",""Postal Code"":551153,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10131""}","DEFAULT"
"400133","ZHOU QIN","0","0","","HR","10132","{""NAME_FULL"":""ZHOU QIN"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":2,""DeptID"":5,""PerfScoreID"":3,""Salary"":56149,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""04-10-87"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-06-16"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""RADHIKA PUNDLIK"",""ManagerID"":22.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.12,""EmpSatisfaction"":5,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/28/2019"",""DaysLateLast30"":0,""Absences"":15,""ADDR_LINE1"":""692 CHOA CHU KANG CRES"",""Postal Code"":680692,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10132""}","DEFAULT"
"400134","ZHUANG RUOYUN","0","0","","HR","10133","{""NAME_FULL"":""ZHUANG RUOYUN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":1,""DeptID"":3,""PerfScoreID"":3,""Salary"":70621,""Termd"":0,""PositionID"":14,""Position"":""IT Support"",""DOB"":""07/18/88"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-05-15"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""IT/IS"",""ManagerName"":""NGIA JIN LIANG LOUIS"",""ManagerID"":7.0,""RecruitmentSource"":""Employee Referral"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.11,""EmpSatisfaction"":4,""SpecialProjectsCount"":6,""LastPerformanceReview_Date"":""2/25/2019"",""DaysLateLast30"":0,""Absences"":16,""ADDR_LINE1"":""178 TOA PAYOH CTRL"",""Postal Code"":310178,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10133""}","DEFAULT"
"400135","ABIGAIL FONG JING XIN","0","0","","HR","10134","{""NAME_FULL"":""ABIGAIL FONG JING XIN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":1,""EmpStatusID"":1,""DeptID"":1,""PerfScoreID"":3,""Salary"":93046,""Termd"":0,""PositionID"":23,""Position"":""Shared Services Manager"",""DOB"":""06-10-84"",""GENDER"":""M "",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-05-16"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Admin Offices"",""ManagerName"":""WONG CHANG FU"",""ManagerID"":2.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.1,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/28/2019"",""DaysLateLast30"":0,""Absences"":20,""ADDR_LINE1"":""166 WOODLANDS ST 13"",""Postal Code"":730166,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10134""}","DEFAULT"
"400136","AHVINEESH S O NANOO NAGENDRA DAS","0","0","","HR","10135","{""NAME_FULL"":""AHVINEESH S/O NANOO NAGENDRA DAS"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":1,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":65893,""Termd"":0,""PositionID"":20,""Position"":""Production Technician II"",""DOB"":""05-11-85"",""GENDER"":""M "",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-07-14"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""CHEW JIA YI JOAN"",""ManagerID"":20.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.07,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""2/28/2019"",""DaysLateLast30"":0,""Absences"":13,""ADDR_LINE1"":""8 TECK WHYE AVE"",""Postal Code"":680008,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10135""}","DEFAULT"
"400137","ALISON OLIVIA LEWIS","0","0","","HR","10136","{""NAME_FULL"":""ALISON OLIVIA LEWIS"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":65902,""Termd"":0,""PositionID"":20,""Position"":""Production Technician II"",""DOB"":""09/27/87"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""2/17/2014"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""DU QINYI"",""ManagerID"":null,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.0,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""01-07-19"",""DaysLateLast30"":0,""Absences"":7,""ADDR_LINE1"":""736A PASIR RIS DR 10"",""Postal Code"":511736,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10136""}","DEFAULT"
"400138","AMSHAR ADDY AZAM B AZMI","0","0","","HR","10137","{""NAME_FULL"":""AMSHAR ADDY AZAM B AZMI"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":1,""EmpStatusID"":3,""DeptID"":5,""PerfScoreID"":3,""Salary"":63450,""Termd"":0,""PositionID"":20,""Position"":""Production Technician II"",""DOB"":""03/19/79"",""GENDER"":""M "",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""07-08-13"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""DU QINYI"",""ManagerID"":18.0,""RecruitmentSource"":""LinkedIn"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.0,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""2/18/2019"",""DaysLateLast30"":0,""Absences"":7,""ADDR_LINE1"":""314 SEMBAWANG DR"",""Postal Code"":750314,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10137""}","DEFAULT"
"400139","ANG BIJOU","0","0","","HR","10138","{""NAME_FULL"":""ANG BIJOU"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":0,""EmpStatusID"":5,""DeptID"":5,""PerfScoreID"":3,""Salary"":61154,""Termd"":1,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""04/17/86"",""GENDER"":""F"",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""01-10-11"",""DateofTermination"":""04-01-16"",""TermReason"":""unhappy"",""EmploymentStatus"":""Voluntarily Terminated"",""Department"":""Production       "",""ManagerName"":""LI WEIYAO"",""ManagerID"":16.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":4.0,""EmpSatisfaction"":4,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""02-03-16"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""548 BEDOK NTH AVE 1"",""Postal Code"":460548,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10138""}","DEFAULT"
"400140","ANG HWEE LING ANGELINE","0","0","","HR","10139","{""NAME_FULL"":""ANG HWEE LING, ANGELINE"",""MarriedID"":0,""MaritalStatusID"":0,""GenderID"":0,""EmpStatusID"":1,""DeptID"":5,""PerfScoreID"":3,""Salary"":51908,""Termd"":0,""PositionID"":19,""Position"":""Production Technician I"",""DOB"":""01/28/91"",""GENDER"":""F"",""MaritalDesc"":""Single"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""8/19/2013"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Production       "",""ManagerName"":""WU KEJIA"",""ManagerID"":12.0,""RecruitmentSource"":""Indeed"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.99,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/14/2019"",""DaysLateLast30"":0,""Absences"":14,""ADDR_LINE1"":""678A PUNGGOL DR"",""Postal Code"":821678,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10139""}","DEFAULT"
"400141","ANG RAE ANN","0","0","","HR","10140","{""NAME_FULL"":""ANG RAE ANN"",""MarriedID"":1,""MaritalStatusID"":1,""GenderID"":1,""EmpStatusID"":1,""DeptID"":6,""PerfScoreID"":3,""Salary"":61809,""Termd"":0,""PositionID"":3,""Position"":""Area Sales Manager"",""DOB"":""10-12-54"",""GENDER"":""M "",""MaritalDesc"":""Married"",""CitizenDesc"":""SG Citizen"",""DateofHire"":""05-12-14"",""DateofTermination"":null,""TermReason"":""N/A-StillEmployed"",""EmploymentStatus"":""Active"",""Department"":""Sales"",""ManagerName"":""SONALI MUKHERJEE"",""ManagerID"":17.0,""RecruitmentSource"":""CareerBuilder"",""PerformanceScore"":""Fully Meets"",""EngagementSurvey"":3.98,""EmpSatisfaction"":3,""SpecialProjectsCount"":0,""LastPerformanceReview_Date"":""1/28/2019"",""DaysLateLast30"":0,""Absences"":4,""ADDR_LINE1"":""753 PASIR RIS ST 71"",""Postal Code"":510753,""ADDR_CITY"":""SINGAPORE"",""PHONE_NUMBER"":"" "",""ENITTY_TYPE"":""TEST"",""DATASOURCE"":""HR"",""SOURCE_ID"":""+vpQUC/9YVJK6u/IzNbY2Q==_?_20211110_085728Z"",""DATA_SOURCE"":""HR"",""ENTITY_TYPE"":""GENERIC"",""DSRC_ACTION"":""A"",""LENS_CODE"":""DEFAULT"",""RECORD_ID"":""10140""}","DEFAULT"
